fecha,prov_residencia_persona_en_situacion_violencia,genero_persona_en_situacion_de_violencia,edad_persona_en_situacion_de_violencia,pais_nacimiento_persona_en_situacion_de_violencia,tipo_de_violencia_fisica,tipo_de_violencia_psicologica,tipo_de_violencia_sexual,tipo_de_violencia_economica_y_patrimonial,tipo_de_violencia_simbolica,tipo_de_violencia_domestica,modalidad_de_violencia_institucional,modalidad_de_violencia_laboral,modalidad_violencia_contra_libertad_reproductiva,modalidad_de_violencia_obstetrica,modalidad_de_violencia_mediatica,modalidad_de_violencia_otras,vinculo_con_la_persona_agresora,genero_de_la_persona_agresora
2021-01-03,Buenos Aires,Mujer,47,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,
2021-01-03,Chaco,Mujer,31,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-01-03,Jujuy,Mujer,32,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-01-03,Jujuy,Mujer,25,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-01-03,Santa Fe,Mujer,45,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-01-03,Buenos Aires,Mujer,21,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-01-03,Córdoba,Mujer,51,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-01-03,Buenos Aires,Mujer,39,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-01-03,Mendoza,Mujer,20,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-01-03,Buenos Aires,Mujer,44,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-01-03,Salta,Mujer,31,Argentina,No,Si,No,Si,No,No,No,No,No,No,No,No,Otro,Varon
2021-01-03,Buenos Aires,Mujer,21,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-01-03,Santa Fe,Mujer,22,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
2021-01-03,Misiones,Mujer,33,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-01-03,Neuquén,Mujer,21,Argentina,Si,No,Si,No,No,No,No,No,No,No,No,No,Otro,Varon
2021-01-03,Buenos Aires,Mujer,36,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-01-03,Buenos Aires,Mujer,41,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-01-03,Buenos Aires,Mujer,24,Paraguaya,Si,Si,Si,No,No,No,No,No,No,No,No,No,Otro,Varon
2021-01-03,Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-01-03,Buenos Aires,Mujer,35,Peruana,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-01-03,Ciudad Autónoma de Buenos Aires,Mujer,34,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Mujer
2021-01-03,Jujuy,Mujer,33,,No,Si,No,No,Si,No,No,No,No,No,No,No,Otro,Varon
2021-01-03,Buenos Aires,Mujer,22,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-01-03,Jujuy,Mujer,39,,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-01-03,Misiones,Mujer,30,Argentina,No,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-01-03,Buenos Aires,Mujer,42,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-01-03,Buenos Aires,Mujer,30,Argentina,Si,Si,Si,No,No,No,Si,Si,No,No,No,No,Otro,Varon
2021-01-03,Mendoza,Mujer,41,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-01-03,Salta,Mujer,37,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-01-03,Buenos Aires,Mujer,38,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-01-03,Buenos Aires,Mujer,34,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-01-03,Buenos Aires,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-01-03,Buenos Aires,Mujer,20,Argentina,Si,Si,Si,No,No,No,No,No,No,No,No,No,Otro,
2021-01-03,Buenos Aires,Mujer,,Paraguaya,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2021-01-03,Buenos Aires,Mujer,19,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-01-03,Buenos Aires,Mujer,43,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2021-01-03,Buenos Aires,Mujer,33,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2021-01-03,Buenos Aires,Mujer,59,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Padre o tutor,Varon
2021-01-03,Buenos Aires,Mujer,,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2021-01-03,Buenos Aires,Mujer,61,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
2021-01-03,Buenos Aires,Mujer,42,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-01-03,Buenos Aires,Mujer,37,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-01-03,Buenos Aires,Mujer,36,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2021-01-03,Buenos Aires,Mujer,43,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2021-01-03,Buenos Aires,Mujer,32,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2021-01-03,Buenos Aires,Mujer,,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2021-01-03,Buenos Aires,Mujer,43,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2021-01-03,Buenos Aires,Mujer,37,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2021-01-03,Buenos Aires,Mujer,,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2021-01-03,Buenos Aires,Mujer,20,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-01-03,Buenos Aires,Mujer,,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2021-01-03,Buenos Aires,Mujer,31,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2021-01-03,Buenos Aires,Mujer,37,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-01-03,Buenos Aires,Mujer,,,No,Si,Si,No,No,No,No,No,No,No,No,No,Otro,Varon
2021-01-04,Ciudad Autónoma de Buenos Aires,Mujer,57,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-01-04,Ciudad Autónoma de Buenos Aires,Mujer,22,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2021-01-04,Buenos Aires,Mujer,26,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-01-04,Buenos Aires,Mujer,44,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-01-04,Ciudad Autónoma de Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-01-04,Ciudad Autónoma de Buenos Aires,Mujer,53,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2021-01-04,Ciudad Autónoma de Buenos Aires,Mujer,40,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2021-01-04,Ciudad Autónoma de Buenos Aires,Mujer,39,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-01-04,Ciudad Autónoma de Buenos Aires,Mujer,17,Argentina,No,Si,No,No,Si,No,No,No,No,No,No,Si,Otro,Varon
2021-01-04,Ciudad Autónoma de Buenos Aires,Mujer,34,Argentina,Si,Si,No,No,No,No,No,No,No,No,No,Si,Otro,Varon
2021-01-04,Ciudad Autónoma de Buenos Aires,Mujer,66,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Otro,Varon
2021-01-04,Ciudad Autónoma de Buenos Aires,Mujer,32,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2021-01-04,Ciudad Autónoma de Buenos Aires,Mujer,51,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2021-01-04,Ciudad Autónoma de Buenos Aires,Mujer,44,,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-01-04,Ciudad Autónoma de Buenos Aires,Mujer,58,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-01-04,Ciudad Autónoma de Buenos Aires,Mujer,,Venezolana,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2021-01-04,Ciudad Autónoma de Buenos Aires,Mujer,43,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2021-01-04,,,,,No,Si,No,No,No,No,Si,No,No,No,No,No,,
2021-01-04,Ciudad Autónoma de Buenos Aires,,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
2021-01-04,,,,,Si,Si,No,No,No,No,No,Si,No,No,No,No,Otro,
2021-01-04,Ciudad Autónoma de Buenos Aires,,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
2021-01-04,,,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,,
2021-01-04,Buenos Aires,Mujer,17,,No,Si,Si,No,No,No,No,No,No,No,No,Si,,Varon
2021-01-04,Buenos Aires,Mujer,39,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-01-04,Buenos Aires,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
2021-01-04,Buenos Aires,Mujer,36,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-01-04,Santa Fe,Mujer,27,,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-01-04,Neuquén,Mujer,36,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-01-04,Buenos Aires,Mujer,24,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-01-04,Buenos Aires,Mujer,40,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-01-04,Buenos Aires,Mujer,36,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-01-04,Buenos Aires,Mujer,23,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-01-04,Buenos Aires,Mujer,25,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-01-04,Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-01-04,Ciudad Autónoma de Buenos Aires,Mujer,32,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-01-04,Tucumán,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
2021-01-04,Mendoza,Mujer,27,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-01-04,Chubut,Mujer,42,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-01-04,Santa Fe,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-01-04,Buenos Aires,Mujer,,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Otro familiar,Varon
2021-01-04,Entre Ríos,Mujer,36,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-01-04,Buenos Aires,Mujer,26,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-01-04,Mendoza,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-01-04,Buenos Aires,Mujer,,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-01-04,Buenos Aires,Mujer,,,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-01-04,Tucumán,Mujer,,,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-01-04,Buenos Aires,Mujer,52,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-01-04,Buenos Aires,Mujer,29,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-01-04,Santiago del Estero,Mujer,23,Argentina,Si,No,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-01-04,Buenos Aires,Mujer,39,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-01-04,Córdoba,Mujer,22,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-01-04,Buenos Aires,Mujer,,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-01-04,Buenos Aires,Mujer,29,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-01-04,Buenos Aires,Mujer,47,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-01-04,Buenos Aires,Mujer,43,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
2021-01-04,Buenos Aires,Mujer,,,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2021-01-04,Buenos Aires,Mujer,28,Paraguaya,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2021-01-04,Buenos Aires,Mujer,39,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2021-01-04,Buenos Aires,Mujer,37,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-01-04,Buenos Aires,Mujer,27,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-01-04,Buenos Aires,Mujer,21,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2021-01-04,Buenos Aires,Mujer,41,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-01-04,Buenos Aires,Mujer,27,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-01-04,Buenos Aires,Mujer,23,Argentina,No,Si,Si,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
2021-01-04,Buenos Aires,Mujer,34,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-01-04,Buenos Aires,Mujer,29,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-01-04,Buenos Aires,Mujer,30,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-01-04,Buenos Aires,Mujer,45,,No,Si,Si,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
2021-01-04,Buenos Aires,Mujer,21,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Padre o tutor,Varon
2021-01-04,Buenos Aires,Mujer,24,,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-01-04,Buenos Aires,Mujer,34,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-01-04,Buenos Aires,Mujer,57,,No,Si,No,Si,Si,Si,Si,No,No,No,No,No,Otro familiar,Varon
2021-01-04,Buenos Aires,Mujer,24,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-01-05,Ciudad Autónoma de Buenos Aires,Mujer,49,Chilena,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2021-01-05,Buenos Aires,Mujer,,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-01-05,Ciudad Autónoma de Buenos Aires,Mujer,21,Venezolana,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
2021-01-05,Ciudad Autónoma de Buenos Aires,Mujer,,,No,Si,No,No,Si,No,No,No,No,No,No,Si,,
2021-01-05,Ciudad Autónoma de Buenos Aires,Mujer,,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,
2021-01-05,Buenos Aires,Mujer,42,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-01-05,Ciudad Autónoma de Buenos Aires,Mujer,31,Paraguaya,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-01-05,Ciudad Autónoma de Buenos Aires,Mujer,,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-01-05,Buenos Aires,Mujer,30,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
2021-01-05,Ciudad Autónoma de Buenos Aires,Mujer,39,,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2021-01-05,,,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
2021-01-05,,,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
2021-01-05,Ciudad Autónoma de Buenos Aires,Mujer,,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,,
2021-01-05,Ciudad Autónoma de Buenos Aires,Mujer,,Boliviana,No,Si,No,No,No,Si,No,No,No,No,No,No,,
2021-01-05,Ciudad Autónoma de Buenos Aires,Mujer,,Paraguaya,No,Si,No,Si,Si,Si,No,No,No,No,No,No,,
2021-01-05,Ciudad Autónoma de Buenos Aires,Mujer,45,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Otro,
2021-01-05,Buenos Aires,Mujer,37,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-01-05,Río Negro,Mujer,27,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-01-05,Buenos Aires,Mujer,20,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-01-05,San Juan,Mujer,24,Argentina,Si,No,Si,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon
2021-01-05,Río Negro,Mujer,25,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-01-05,Mendoza,Mujer,25,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-01-05,Buenos Aires,Mujer,23,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-01-05,Buenos Aires,Mujer,26,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-01-05,Buenos Aires,Mujer,21,,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
2021-01-05,Mendoza,Mujer,,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-01-05,Santa Fe,Mujer,27,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,
2021-01-05,Neuquén,Mujer,65,Chilena,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-01-05,Santa Fe,Mujer,27,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-01-05,Río Negro,Mujer,19,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-01-05,Buenos Aires,Mujer,35,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-01-05,Jujuy,Mujer,32,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,
2021-01-05,Buenos Aires,Mujer,24,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-01-05,Entre Ríos,Mujer,30,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-01-05,Buenos Aires,Mujer,37,Peruana,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-01-05,Buenos Aires,Mujer,39,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-01-05,Buenos Aires,Mujer,22,,No,No,Si,No,Si,No,No,No,No,No,No,No,Otro,Varon
2021-01-05,Buenos Aires,Mujer,37,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-01-05,Buenos Aires,Mujer,22,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-01-05,Buenos Aires,Mujer,75,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2021-01-05,Buenos Aires,Mujer,44,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2021-01-05,Buenos Aires,Mujer,37,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2021-01-05,Buenos Aires,Mujer,31,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2021-01-05,Buenos Aires,Mujer,21,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-01-05,Buenos Aires,Mujer,56,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-01-05,Buenos Aires,Mujer,40,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
2021-01-05,Buenos Aires,Mujer,29,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-01-05,Buenos Aires,Mujer,32,Paraguaya,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2021-01-05,Buenos Aires,Mujer,43,Venezolana,No,Si,No,No,Si,No,Si,No,No,Si,No,No,,Otro
2021-01-05,Buenos Aires,Mujer,38,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2021-01-05,Buenos Aires,Mujer,40,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-01-05,Buenos Aires,Mujer,45,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2021-01-05,Buenos Aires,Mujer,34,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-01-06,Ciudad Autónoma de Buenos Aires,Mujer,15,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-01-06,Ciudad Autónoma de Buenos Aires,Mujer,23,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,
2021-01-06,Ciudad Autónoma de Buenos Aires,Mujer,37,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-01-06,Buenos Aires,,24,Argentina,No,No,Si,No,No,No,No,No,No,No,No,Si,Otro,Varon
2021-01-06,Ciudad Autónoma de Buenos Aires,Mujer,33,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-01-06,Ciudad Autónoma de Buenos Aires,Mujer,33,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-01-06,Ciudad Autónoma de Buenos Aires,Mujer,45,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-01-06,Ciudad Autónoma de Buenos Aires,Mujer,54,,Si,Si,Si,No,No,No,No,No,No,No,No,Si,Otro,Varon
2021-01-06,Ciudad Autónoma de Buenos Aires,Mujer,33,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-01-06,Ciudad Autónoma de Buenos Aires,Mujer,52,Peruana,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-01-06,Ciudad Autónoma de Buenos Aires,Mujer,86,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-01-06,Buenos Aires,Mujer,,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,
2021-01-06,Ciudad Autónoma de Buenos Aires,Mujer,49,Uruguaya,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-01-06,Buenos Aires,,,,No,Si,Si,No,Si,No,No,No,No,No,No,Si,,
2021-01-06,Ciudad Autónoma de Buenos Aires,Mujer,49,Boliviana,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-01-06,Ciudad Autónoma de Buenos Aires,Mujer,46,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-01-06,Ciudad Autónoma de Buenos Aires,Mujer,,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,
2021-01-06,Buenos Aires,Mujer,,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,
2021-01-06,Ciudad Autónoma de Buenos Aires,Mujer,44,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-01-06,Ciudad Autónoma de Buenos Aires,Mujer,18,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Padre o tutor,Varon
2021-01-06,Ciudad Autónoma de Buenos Aires,Mujer,24,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,Si,Ex pareja,Varon
2021-01-06,Ciudad Autónoma de Buenos Aires,Mujer,45,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2021-01-06,Buenos Aires,Mujer,40,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-01-06,,Mujer,32,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2021-01-06,Ciudad Autónoma de Buenos Aires,,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
2021-01-06,Ciudad Autónoma de Buenos Aires,Mujer,40,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-01-06,Santa Fe,Mujer,10,Argentina,No,No,Si,No,No,Si,No,No,No,No,No,No,Otro familiar,
2021-01-06,Buenos Aires,Mujer,26,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-01-06,Buenos Aires,Mujer,42,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2021-01-06,Buenos Aires,Mujer,22,Argentina,Si,Si,Si,No,No,Si,Si,No,No,No,No,No,Ex pareja,Varon
2021-01-06,Ciudad Autónoma de Buenos Aires,Mujer,49,Argentina,No,No,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,
2021-01-06,Buenos Aires,Mujer,43,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
