Fecha,prov_residencia_persona_en_situacion_violencia,genero_persona_en_situacion_de_violencia,edad_persona_en_situacion_de_violencia,pais_nacimiento_persona_en_situacion_de_violencia,tipo_de_violencia_fisica,tipo_de_violencia_psicologica,tipo_de_violencia_sexual,tipo_de_violencia_economica_y_patrimonial,tipo_de_violencia_simbolica,tipo_de_violencia_domestica,modalidad_de_violencia_institucional,modalidad_de_violencia_laboral,modalidad_violencia_contra_libertad_reproductiva,modalidad_de_violencia_obstetrica,modalidad_de_violencia_mediatica,modalidad_de_violencia_otras,vinculo_con_la_persona_agresora,genero_de_la_persona_agresora, 
2022-08-11,Chaco,Mujer,,,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-11,Catamarca,Mujer,34,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-08-11,Formosa,Transgenero,,,No,No,No,No,Si,No,No,No,No,No,No,No,,,
2022-08-11,Santa Fe,Mujer,,Argentina,No,Si,No,No,No,No,No,No,No,No,No,No,,,
2022-08-11,San Luis,Mujer,53,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-08-11,Buenos Aires,Mujer,54,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-08-11,Buenos Aires,Mujer,48,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-11,Buenos Aires,Mujer,23,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-08-11,Buenos Aires,Mujer,32,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-12,Ciudad Autónoma de Buenos Aires,Mujer,28,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-08-12,Ciudad Autónoma de Buenos Aires,Mujer,46,Argentina,No,Si,No,No,Si,No,No,Si,No,No,No,No,Otro,Varon,
2022-08-12,Ciudad Autónoma de Buenos Aires,Mujer,55,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-12,Ciudad Autónoma de Buenos Aires,Mujer,55,Venezolana,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,,
2022-08-12,Buenos Aires,Mujer,41,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-08-12,Buenos Aires,Mujer,,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Otro,Varon,
2022-08-12,Ciudad Autónoma de Buenos Aires,,,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-12,Ciudad Autónoma de Buenos Aires,Mujer,,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-12,,Mujer,,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-12,Ciudad Autónoma de Buenos Aires,Mujer,43,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-12,Ciudad Autónoma de Buenos Aires,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-12,Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-08-12,Buenos Aires,Mujer,,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon,
2022-08-12,Ciudad Autónoma de Buenos Aires,Mujer,24,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-12,Ciudad Autónoma de Buenos Aires,Mujer,,Venezolana,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-08-12,Buenos Aires,Mujer,,,No,No,No,No,No,No,No,No,No,No,No,No,,,
2022-08-12,Buenos Aires,Mujer,41,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-12,Buenos Aires,Mujer,35,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-12,Buenos Aires,Mujer,41,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-08-12,Buenos Aires,Mujer,33,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-12,Buenos Aires,Mujer,21,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-12,Buenos Aires,Mujer,32,Argentina,No,No,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-12,Buenos Aires,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-12,Buenos Aires,Mujer,22,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-12,Buenos Aires,Mujer,25,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-12,Buenos Aires,Mujer,30,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-12,Buenos Aires,Mujer,32,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-08-12,Buenos Aires,Mujer,22,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-08-12,Buenos Aires,Mujer,26,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-12,Buenos Aires,Mujer,,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-12,Buenos Aires,Mujer,,Boliviana,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-12,Mendoza,Mujer,45,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-08-12,Buenos Aires,Mujer,35,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-08-12,Buenos Aires,Mujer,29,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-12,Buenos Aires,Varon,21,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-12,Buenos Aires,Mujer,25,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-08-12,Mendoza,Mujer,25,,Si,Si,Si,No,Si,No,No,No,No,No,No,No,Otro,Varon,
2022-08-12,Buenos Aires,Mujer,,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-12,Buenos Aires,Mujer,30,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-12,Buenos Aires,Mujer,,Venezolana,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,,
2022-08-12,Buenos Aires,Mujer,26,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-12,Santa Fe,Mujer,18,,Si,Si,No,No,Si,Si,Si,No,No,No,No,No,Ex pareja,Varon,
2022-08-12,Buenos Aires,Mujer,30,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-12,Mendoza,Mujer,54,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-08-12,Buenos Aires,Mujer,38,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-08-12,Cordoba,Mujer,32,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-08-12,Buenos Aires,Mujer,47,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-08-12,Neuquén,Mujer,23,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-12,Mendoza,Mujer,26,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-12,Entre Ríos,Mujer,41,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-12,Salta,Mujer,28,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-08-12,Chubut,Mujer,31,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-08-12,Buenos Aires,Mujer,39,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-13,Ciudad Autónoma de Buenos Aires,Mujer,,Venezolana,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-08-13,Ciudad Autónoma de Buenos Aires,Mujer,37,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-13,Ciudad Autónoma de Buenos Aires,Mujer,43,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-13,Ciudad Autónoma de Buenos Aires,Mujer,,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-13,Ciudad Autónoma de Buenos Aires,Mujer,70,Paraguaya,No,Si,No,Si,No,Si,No,No,No,No,No,No,Otro familiar,Varon,
2022-08-13,Buenos Aires,Mujer,25,Argentina,Si,No,Si,No,No,Si,No,No,No,No,No,No,Pareja,,
2022-08-13,Ciudad Autónoma de Buenos Aires,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-13,Ciudad Autónoma de Buenos Aires,Mujer,39,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-08-13,Ciudad Autónoma de Buenos Aires,Mujer,27,Boliviana,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-08-13,Ciudad Autónoma de Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,,,
2022-08-13,Ciudad Autónoma de Buenos Aires,Mujer,42,,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-08-13,Ciudad Autónoma de Buenos Aires,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-08-13,Buenos Aires,Mujer,46,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-08-13,Buenos Aires,Mujer,45,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-08-13,Buenos Aires,Mujer,29,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-08-13,Buenos Aires,Mujer,,,No,No,No,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon,
2022-08-13,Buenos Aires,Mujer,54,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-08-13,Buenos Aires,Mujer,19,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-08-13,Buenos Aires,Mujer,40,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-13,Buenos Aires,Mujer,26,Argentina,Si,Si,Si,Si,Si,Si,No,No,Si,No,No,No,Ex pareja,Varon,
2022-08-13,Buenos Aires,Mujer,28,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-13,Buenos Aires,Mujer,27,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-13,Buenos Aires,Mujer,86,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-08-13,Buenos Aires,Mujer,,,No,No,No,No,No,No,No,No,No,No,No,No,,,
2022-08-13,Buenos Aires,Mujer,37,Argentina,No,No,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-08-13,Buenos Aires,Mujer,30,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-13,Buenos Aires,Mujer,26,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-13,Buenos Aires,Mujer,48,,No,No,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-13,Buenos Aires,Mujer,16,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-08-13,Buenos Aires,Mujer,27,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-08-13,Tucumán,Mujer,26,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-08-13,Buenos Aires,Mujer,32,Paraguaya,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-08-13,Buenos Aires,Mujer,27,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-08-13,Cordoba,Mujer,39,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-08-13,Tucumán,Mujer,24,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-13,Buenos Aires,Mujer,27,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-13,Tucumán,Mujer,28,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-13,Buenos Aires,Mujer,38,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-13,Misiones,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-08-13,Buenos Aires,Mujer,59,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-08-13,Mendoza,Mujer,,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-13,San Luis,Mujer,32,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-08-13,Cordoba,Mujer,44,Argentina,No,Si,Si,No,No,No,No,No,No,No,No,No,Otro,Varon,
2022-08-13,Mendoza,Mujer,19,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-13,San Luis,Mujer,21,Argentina,No,Si,No,No,Si,No,No,No,No,No,No,No,Otro,Varon,
2022-08-13,Santa Fe,Mujer,65,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,,
2022-08-13,Tucumán,Mujer,37,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-13,Buenos Aires,Mujer,42,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-08-13,Buenos Aires,Mujer,31,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-08-13,Buenos Aires,Mujer,38,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-08-13,Buenos Aires,Mujer,44,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-13,Ciudad Autónoma de Buenos Aires,Mujer,33,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-13,Buenos Aires,Mujer,37,,No,Si,No,Si,No,No,No,Si,No,No,No,No,Superior jerarquico,Varon,
2022-08-13,San Luis,Mujer,38,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-13,Buenos Aires,Mujer,32,Paraguaya,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-08-13,Mendoza,Mujer,20,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-08-13,Buenos Aires,Mujer,22,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-08-13,Buenos Aires,Mujer,32,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-13,Buenos Aires,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-13,Buenos Aires,Mujer,41,Argentina,Si,Si,Si,Si,No,Si,No,Si,No,No,No,No,Ex pareja,Varon,
2022-08-13,Salta,Mujer,50,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-08-13,Buenos Aires,Mujer,22,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-08-13,Mendoza,Mujer,29,Argentina,Si,Si,No,No,No,Si,Si,No,No,No,No,No,Pareja,Varon,
2022-08-13,Salta,Mujer,29,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-13,Buenos Aires,Mujer,30,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-08-13,Neuquén,Mujer,27,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-13,Santa Fe,Mujer,38,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-08-13,Buenos Aires,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,,
2022-08-14,Ciudad Autónoma de Buenos Aires,Mujer,20,Argentina,Si,No,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-08-14,Ciudad Autónoma de Buenos Aires,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-08-14,Ciudad Autónoma de Buenos Aires,Mujer,,,No,No,Si,No,No,No,No,No,No,No,No,Si,,Varon,
2022-08-14,Ciudad Autónoma de Buenos Aires,Mujer,20,Otro,Si,No,No,No,No,No,No,No,No,No,No,Si,Otro,Varon,
2022-08-14,Ciudad Autónoma de Buenos Aires,Mujer,18,Colombiana,No,Si,Si,No,No,Si,No,No,No,No,No,No,,Varon,
2022-08-14,Ciudad Autónoma de Buenos Aires,Mujer,,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-14,Ciudad Autónoma de Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,,Varon,
2022-08-14,Buenos Aires,Mujer,,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-14,Buenos Aires,Mujer,,,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-08-14,Buenos Aires,Mujer,41,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-08-14,Buenos Aires,Mujer,28,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-14,Buenos Aires,Mujer,45,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-14,Buenos Aires,Mujer,45,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-08-14,Buenos Aires,Mujer,22,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-14,Buenos Aires,Mujer,33,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-08-14,Buenos Aires,Otro,18,,No,Si,No,No,No,No,No,No,No,No,No,No,Otro,Otro,
2022-08-14,Buenos Aires,Mujer,43,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-08-14,Santa Fe,Mujer,22,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-14,Buenos Aires,Mujer,32,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-14,Cordoba,Mujer,35,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-14,Buenos Aires,Mujer,42,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-08-14,Buenos Aires,Mujer,50,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-14,Buenos Aires,Mujer,42,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-14,Tucumán,Mujer,35,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-14,Buenos Aires,Mujer,51,Brasileña,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-08-14,Buenos Aires,Mujer,43,Paraguaya,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-08-14,Santa Fe,Mujer,22,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-08-14,Santa Fe,Mujer,23,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-08-14,Buenos Aires,Mujer,34,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-14,Tucumán,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-14,Buenos Aires,Mujer,23,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-08-14,Tucumán,Mujer,39,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-08-14,Cordoba,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-14,Santa Fe,Mujer,19,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-14,Buenos Aires,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-14,Buenos Aires,Mujer,35,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,,
2022-08-14,Santa Cruz,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-08-14,Ciudad Autónoma de Buenos Aires,Mujer,,Colombiana,No,Si,Si,No,Si,Si,No,No,No,No,No,No,Otro,Varon,
2022-08-14,Buenos Aires,Mujer,21,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,,
2022-08-14,Buenos Aires,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon,
2022-08-14,Buenos Aires,Mujer,29,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-14,Misiones,Mujer,32,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-14,Buenos Aires,Mujer,25,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-08-14,Salta,Mujer,54,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-14,Buenos Aires,Mujer,34,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-14,Buenos Aires,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-14,Buenos Aires,Mujer,,Argentina,No,Si,Si,No,Si,No,No,No,No,No,No,No,Otro,Varon,
2022-08-14,Buenos Aires,Mujer,44,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-08-14,Buenos Aires,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-08-14,Buenos Aires,Mujer,25,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-14,Salta,Mujer,35,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-14,Mendoza,Mujer,,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-08-14,Mendoza,Mujer,30,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,,
2022-08-14,Chubut,Mujer,22,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-08-14,Salta,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-14,Buenos Aires,Mujer,56,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-08-14,Buenos Aires,Mujer,24,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-14,Santa Fe,Mujer,40,,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,,
2022-08-14,Entre Ríos,Mujer,48,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-14,Buenos Aires,Mujer,31,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-08-14,Salta,Mujer,39,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-14,Santa Fe,Mujer,33,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-08-14,Santa Fe,Mujer,25,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-08-15,,Mujer,30,Colombiana,No,Si,No,No,No,No,No,No,No,No,No,Si,Otro,Varon,
2022-08-15,Ciudad Autónoma de Buenos Aires,,,,Si,Si,No,No,No,No,No,No,No,No,No,Si,Otro,,
2022-08-15,Ciudad Autónoma de Buenos Aires,Mujer,32,Uruguaya,Si,Si,No,No,No,Si,No,No,No,No,No,No,,Varon,
2022-08-15,Ciudad Autónoma de Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-15,Ciudad Autónoma de Buenos Aires,Mujer,28,Boliviana,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-15,Ciudad Autónoma de Buenos Aires,Mujer,60,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-15,,Mujer,35,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-08-15,Ciudad Autónoma de Buenos Aires,Mujer,25,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-08-15,Ciudad Autónoma de Buenos Aires,Mujer,22,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
2022-08-15,Ciudad Autónoma de Buenos Aires,Mujer,44,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
2022-08-15,Ciudad Autónoma de Buenos Aires,Mujer,28,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-15,Ciudad Autónoma de Buenos Aires,Mujer,29,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-15,Ciudad Autónoma de Buenos Aires,Mujer,17,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-15,Ciudad Autónoma de Buenos Aires,Mujer,43,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
2022-08-15,Ciudad Autónoma de Buenos Aires,Mujer,44,,Si,Si,No,No,No,Si,No,No,No,No,No,No,,Varon,
2022-08-15,Buenos Aires,Mujer,18,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon,
